Unnamed: 0,Review_ID,Review_Text,Filled_Stars,Review_Time,filename
7,ChdDSUhNMG9nS0VJQ0FnSUNwX3NpYTlnRRAB,"Always have nice clothes, but too expensive.",3,2023,Ohio_Aurora_AURORA PREMIUM.csv
8,ChdDSUhNMG9nS0VJQ0FnSUNpczgtV3ZnRRAB,"As an experienced retail manager, I was deeply saddened by the aggressive associates. I believe I was profiled and therefore was followed around the store and was asked if I was doing ok...not just once but at least 5x by each employee on …",1,2021,Ohio_Aurora_AURORA PREMIUM.csv
9,ChdDSUhNMG9nS0VJQ0FnSUR3d0lxaTRnRRAB,"Good store with a decent amount to choose from. The staff seem nice but can be selective as to who they assist some days, or until they see you are going to spend money. Other than that, you can find good deals on quality clothing.",4,2019,Ohio_Aurora_AURORA PREMIUM.csv
0,ChZDSUhNMG9nS0VJQ0FnSUNwNDZhSVJBEAE,Salesman Jeff was nice and staff generally helpful.  Picked up some staples at full price.  Fairly limited inventory but good experience.,5,2023,Ohio_Cincinnati_Rookwood Commons.csv
1,ChZDSUhNMG9nS0VJQ0FnSUNReDR1QWNREAE,"Adam helped me pick out an outfit, and I hate shopping. He made it fun and went above and beyond.  Thanks so much!",5,2017,Ohio_Cincinnati_Rookwood Commons.csv
2,ChZDSUhNMG9nS0VJQ0FnSUQtX1o2NEJBEAE,"Enjoy Banana Republic. They have a good selection at this location.

The store seems to be well cared for and clean.",4,2023,Ohio_Cincinnati_Rookwood Commons.csv
3,ChdDSUhNMG9nS0VJQ0FnSUM4Z3YtOWhnRRAB,I love the quality of the clothes in BR and the GAP. I will always buy BR auits. They have pants that fit this not so fluffy rear end and straight sides woman. I like how they give me shape.,5,2020,Ohio_Cincinnati_Rookwood Commons.csv
4,ChdDSUhNMG9nS0VJQ0FnSUN5ejZfMnhnRRAB,BR has always been my go to. Now the fabrics are cheep and the pants are hit or miss. Plenty of merchandise though. So cramped it's hard to look properly.,3,2021,Ohio_Cincinnati_Rookwood Commons.csv
5,ChdDSUhNMG9nS0VJQ0FnSURja1pmVTRBRRAB,I had a complicated online return and the staff was fantastic! They helped me every step of the way and even showed me how to get additional discounts on my order!,5,2020,Ohio_Cincinnati_Rookwood Commons.csv
6,ChdDSUhNMG9nS0VJQ0FnSUNnNm82N3JBRRAB,"Always have great sales, love buying wool pants for $6, and silk shirts for $12.",4,2018,Ohio_Cincinnati_Rookwood Commons.csv
7,ChdDSUhNMG9nS0VJQ0FnSUNVdy1pSXF3RRAB,"Very knowledgeable, helpful, and courteous sales staff. It was a pleasure to shop here.",5,2019,Ohio_Cincinnati_Rookwood Commons.csv
8,ChZDSUhNMG9nS0VJQ0FnSUNRdkxUMUpBEAE,Love going in to check the sales racks for all the excellent bargains.,4,2018,Ohio_Cincinnati_Rookwood Commons.csv
9,ChdDSUhNMG9nS0VJQ0FnSURFd2NQaXFBRRAB,"Awesome store, smells good too!",5,2019,Ohio_Cincinnati_Rookwood Commons.csv
0,ChdDSUhNMG9nS0VJQ0FnSUNacTVQUHl3RRAB,Nice store very clean good customer service.,5,2023,Ohio_Monroe_CINCINNATI PREMIUM.csv
1,ChdDSUhNMG9nS0VJQ0FnSURoMjlqNG9nRRAB,This is directed at Banana Republic as a whole. Stop with the size inflation. Your slim fit clothes are not slim. You're not fooling anybody. Your 'slim' shirts are tents,1,2023,Ohio_Monroe_CINCINNATI PREMIUM.csv
2,ChdDSUhNMG9nS0VJQ0FnSUNKNE9pcjh3RRAB,Great customer service and prices,5,2023,Ohio_Monroe_CINCINNATI PREMIUM.csv
3,ChdDSUhNMG9nS0VJQ0FnSUNad3B1UnJRRRAB,It's too expensive even with the percentage discount,3,2023,Ohio_Monroe_CINCINNATI PREMIUM.csv
4,ChdDSUhNMG9nS0VJQ0FnSUQydXV2WGt3RRAB,"Found what we were shopping for BUT staff was kinda rude & had attitude.
A customer complained about my child - when he started to get fussy my mom took him out of the store. Random ""KAREN"" was rude hateful & exclaimed. ""Thank god …",3,2022,Ohio_Monroe_CINCINNATI PREMIUM.csv
5,ChZDSUhNMG9nS0VJQ0FnSUNZajhPVE5REAE,"Being only 4' 9"", it's extremely difficult to find dress clothes & jeans that fit.  I was extremely impressed with the inventory available.   It will definitely be a destination shopping spot for me.  On the downside, not one associate …",4,2019,Ohio_Monroe_CINCINNATI PREMIUM.csv
6,ChZDSUhNMG9nS0VJQ0FnSUNBb1puQkNREAE,"The products looked nice, and the prices (that I could actually find) weren't terrible. However, no one greeted me. I did have an employee follow me very closely like I was a thief. Needless to say, I did not appreciate that. What I would have liked is to have been greeted and asked if I needed help finding anything.",2,2018,Ohio_Monroe_CINCINNATI PREMIUM.csv
7,ChdDSUhNMG9nS0VJQ0FnSURJbXB1U2dBRRAB,The staff were very friendly and attentive and the clothing was also fashionable and very affordable. If you need some clothes for a casual outing or a more fancier one without breaking the bank this is the store for you,5,2019,Ohio_Monroe_CINCINNATI PREMIUM.csv
8,ChZDSUhNMG9nS0VJQ0FnSUNZOE5QN1p3EAE,Excellent customer service. Ciarra Witt did a great job finding clothing that I liked even though how busy it was. 10/10 would shop again.,5,2019,Ohio_Monroe_CINCINNATI PREMIUM.csv
9,ChZDSUhNMG9nS0VJQ0FnSURtN1lyWVlBEAE,"Friendly and helpful staff, happy to find the items in my size, great quality.",5,2022,Ohio_Monroe_CINCINNATI PREMIUM.csv
0,ChZDSUhNMG9nS0VJQ0FnSURwMTl2cFVBEAE,This is where I go since the Banana Republic in the Polaris mall closed. Sometimes you’ll have an off trip but usually they have amazing sales. I was in recently and everything was 50% off. The shirt I got ended up being 60% off and I didn’t know it until I checked out. The changing rooms are clean and there is always an attendant.,5,2023,Ohio_Sunbury_COLUMBUS TANGER.csv
1,ChdDSUhNMG9nS0VJQ0FnSUNabTdQX3JnRRAB,Joanna who works at Sunbury-Oh location knows and wears the clothes. She helped me find items that fit perfect. Definitely ask her for help.,5,2023,Ohio_Sunbury_COLUMBUS TANGER.csv
2,ChdDSUhNMG9nS0VJQ0FnSUNwNDRLRjJBRRAB,Love it. The store is neat and clean. The employees are very friendly.,5,2023,Ohio_Sunbury_COLUMBUS TANGER.csv
3,ChZDSUhNMG9nS0VJQ0FnSURScUtLS1J3EAE,"Just left store, manager AMBER THE MEANEST AND RUDEST  MANAGER I HAVE EVERRRR EXPERIENCED. WILL BE REACHING OUT TO CORPORATE.",1,2023,Ohio_Sunbury_COLUMBUS TANGER.csv
4,ChdDSUhNMG9nS0VJQ0FnSUNXcTd6al9BRRAB,"Wanted to get a handful of sale dresses, which were supposed to be extra 60% off the ticket, both cashiers were somewhat stubborn scanning without looking at tags, items were ringing up more than the stickered price and was told this is …",1,2022,Ohio_Sunbury_COLUMBUS TANGER.csv
5,ChZDSUhNMG9nS0VJQ0FnSUQtc3RTUk5BEAE,"I love the brand , But The staff working there are very rude every time it’s a stressful experience there for me to shop",1,2023,Ohio_Sunbury_COLUMBUS TANGER.csv
6,ChdDSUhNMG9nS0VJQ0FnSUNtb1lYR3V3RRAB,"Yes,the young girl helped me order jeans online,did not carry the size I needed in the store.They just came today.Did not take long to get . Delivered to our house.Thanks",5,2022,Ohio_Sunbury_COLUMBUS TANGER.csv
7,ChdDSUhNMG9nS0VJQ0FnSUQtdXZpOF93RRAB,Closed on Sunday of black Friday weekend despite posted hours and online hours stating that they’re open. The gap was also closed. Wasted trip.,1,2023,Ohio_Sunbury_COLUMBUS TANGER.csv
8,ChZDSUhNMG9nS0VJQ0FnSUNVb3NUb0lREAE,"Except the woman cashier, everything was 5 stars. Maybe she didn't have a good day. I went there on July 4th and enjoyed the promotions.",5,2019,Ohio_Sunbury_COLUMBUS TANGER.csv
9,ChdDSUhNMG9nS0VJQ0FnSUNSNG9xc3BnRRAB,Good clearance items for cheap.,4,2023,Ohio_Sunbury_COLUMBUS TANGER.csv
0,ChZDSUhNMG9nS0VJQ0FnSURKaHJ1Tk93EAE,"I purchased a pair of linen shorts, they tore at the inseam. I took the pair back to the store and was told they cannot return items that have been worn. So I’m meant to bare the burden of poor quality clothing. It’s a shame that I won’t …",1,2023,Ohio_Westlake_CROCKER PARK.csv
1,ChdDSUhNMG9nS0VJQ0FnSURKaDlEbXlnRRAB,Oleg was outstanding ! A great help and a wizard with my return!,5,2023,Ohio_Westlake_CROCKER PARK.csv
2,ChdDSUhNMG9nS0VJQ0FnSURKaC1TczFRRRAB,Oleg was great! Customer service was amazing!,5,2023,Ohio_Westlake_CROCKER PARK.csv
3,ChZDSUhNMG9nS0VJQ0FnSURPMV83MURREAE,I had a pleasant experience shopping here. A nice selection of both men and women’s clothes; very neat. The manager assisted us with any questions we had and the checkout process was efficient.,5,2022,Ohio_Westlake_CROCKER PARK.csv
4,ChZDSUhNMG9nS0VJQ0FnSUNlaFk3MkNREAE,Very rude Staff today in the fitting room and at the cashier. Least you can do is to show some respect to your customers that are actually spending their money at your location.,1,2022,Ohio_Westlake_CROCKER PARK.csv
5,ChZDSUhNMG9nS0VJQ0FnSURDcWFpd2JnEAE,"Came in to get black pants for my grandmother""s funeral. Sales associate was incredibly helpful, as BR was my last hope at Crocker. She found me a pair which fit perfectly, then caught up with me  before I left, to hand me my phone, which I had absent-mindedly left in the changing room. Life saving customer service x2!",5,2020,Ohio_Westlake_CROCKER PARK.csv
6,ChdDSUhNMG9nS0VJQ0FnSUR5czYyTV9BRRAB,One of my favorite stores. The Crocker park store is a fun place to shop. The associates are very helpful and provide a really relaxing shopping experience.  Carol was very friendly.,5,2021,Ohio_Westlake_CROCKER PARK.csv
7,ChdDSUhNMG9nS0VJQ0FnSURJNElXTTN3RRAB,Very helpful staff. Jessica was helping me. Told her I had an interview and needed something business casual. Helped picked out the entire outfit. Most helpful of any customer service I've ever had.,5,2019,Ohio_Westlake_CROCKER PARK.csv
8,ChdDSUhNMG9nS0VJQ0FnSURReTVtWTFBRRAB,"Rating the store rather than the brand.  This is a smallish Banana Republic, but it has good options, especially for men.  Helpful staff and smooth checkout.  Sometimes a wait on the changing rooms but the check-out is pretty efficient.",4,2016,Ohio_Westlake_CROCKER PARK.csv
9,ChdDSUhNMG9nS0VJQ0FnSURhbjlyRy13RRAB,This location have the greatest costumer service. Karol and Christina help me out on finding a gift for my brother and my siste in law. Amazing service!,5,2021,Ohio_Westlake_CROCKER PARK.csv
0,ChZDSUhNMG9nS0VJQ0FnSUN4cDlmLUxnEAE,"Love Banana Republics new direction and styles. The prices have always been on the higher side, but they are really transforming themselves into higher quality ""affordable luxury"".",5,2023,Oklahoma_Tulsa_Utica Square.csv
1,ChdDSUhNMG9nS0VJQ0FnSUNZb0tpRzNnRRAB,Best Staff to work for ever! Very impressed with management and the way they treat employees & how they make customers top priority  ! Beyond fair and compassionate ! Joanna is a fine leader and all assistant managers have been excellent …,5,2019,Oklahoma_Tulsa_Utica Square.csv
2,ChZDSUhNMG9nS0VJQ0FnSUQ4NElYcFF3EAE,"My wife, Katie, has a hard time finding clothes that match her style and needs given our young ones. But just now we had an outstanding shopping experience with Madelynn at BR Tulsa. Madelynn got Katie’s style quickly, and took tender care …",5,2020,Oklahoma_Tulsa_Utica Square.csv
3,ChZDSUhNMG9nS0VJQ0FnSUNxak9DeWJBEAE,"Used to work here. Cut my hours due to my illnesses, openly discriminated, put in my two weeks and worked them just so they could schedule me the following week and call me a no show.  Also across from a hospital, so I watched as they shamelessly took advantage of someone clearly disoriented. These people..",1,2021,Oklahoma_Tulsa_Utica Square.csv
4,ChZDSUhNMG9nS0VJQ0FnSUQwcFp6MkJBEAE,I just had the best experience ! They helped me with proper sizing and I walked out with my entire wardrobe for up coming holiday parties. Thank you for helping me. Great service.,5,2020,Oklahoma_Tulsa_Utica Square.csv
5,ChdDSUhNMG9nS0VJQ0FnSUN3bmM3bGl3RRAB,"Outstanding, welcoming and helpful staff struck the right balance between providing assistance without imposition. Banana Republic is pricey but delivers solid quality.",5,2014,Oklahoma_Tulsa_Utica Square.csv
6,ChdDSUhNMG9nS0VJQ0FnSUNRMUx6MXJRRRAB,Amazing customer service! All of the employees truly seemed to care about my life and making me feel and look like a princess in my work place. Thumbs up!!,5,2016,Oklahoma_Tulsa_Utica Square.csv
7,ChdDSUhNMG9nS0VJQ0FnSUNVenRLZTBRRRAB,i love banana republic but i wish they would bring in more amount of smaller sizes and lower their prices a tad bit more!,5,2019,Oklahoma_Tulsa_Utica Square.csv
8,ChdDSUhNMG9nS0VJQ0FnSUNRMWYzZHBnRRAB,This Banana Republic has very poor customer service. I spoke to the manager and he was no help whatsoever. Do not expect this store to be helpful or to even do an adequate job.,1,2016,Oklahoma_Tulsa_Utica Square.csv
9,ChdDSUhNMG9nS0VJQ0FnSUNBLTY3aWlBRRAB,Associates were great and very engaging. Experience was really good.,5,2018,Oklahoma_Tulsa_Utica Square.csv
0,ChZDSUhNMG9nS0VJQ0FnSURwbThUa2NnEAE,I have to tell you in the last few years I’ve discovered Banana Republic and it’s been great. Every experience I’ve had in any of the stores has been great. I often go to the Tanasbourne location and the Cascade Station location. When I …,5,2023,Oregon_Hillsboro_Streets Tanasbourne.csv
1,ChZDSUhNMG9nS0VJQ0FnSURwNm9lUk13EAE,Showed up around 5pm Saturday fresh from a last minute 5 hr rd trip w my son. Got the hand off to Julie from a super nice salt and pepper rep that was racing out the door to get home to her kids. Grabbed two matching head to toe outfits …,5,2023,Oregon_Hillsboro_Streets Tanasbourne.csv
2,ChZDSUhNMG9nS0VJQ0FnSURaNU51bERnEAE,Amazing selection and such thoughtful employees!! Always a pleasure to come here,5,2023,Oregon_Hillsboro_Streets Tanasbourne.csv
3,ChZDSUhNMG9nS0VJQ0FnSURzenVHVFZnEAE,"The best services I've encountered in a while from a clothing store. All of the employees are extremely helpful, friendly and professional. This shirt and denim are from Banana Republic.",5,2020,Oregon_Hillsboro_Streets Tanasbourne.csv
4,ChdDSUhNMG9nS0VJQ0FnSUN1LUozajJnRRAB,"Just be careful when you buy here, for one purchased they charged your credit cards 4 times, I have to argue with them to get my money back.",1,2022,Oregon_Hillsboro_Streets Tanasbourne.csv
5,ChdDSUhNMG9nS0VJQ0FnSURXazVUR2xnRRAB,Easily one of the best experiences I’ve had in clothing store ever. Kat and Maghan absolutely crushed it. Came in not having a clue what to get and they worked with me until we found something that fit what i was looking for perfectly. Good people here,5,2022,Oregon_Hillsboro_Streets Tanasbourne.csv
6,ChdDSUhNMG9nS0VJQ0FnSURXNXB6aHp3RRAB,"I returned a shirt because of the poor quality.  I said that I'd like it in a heavier material.  I was told they didn't have anything and no attempt was made to help me to find something else.  They also only returned the current price, …",1,2022,Oregon_Hillsboro_Streets Tanasbourne.csv
7,ChdDSUhNMG9nS0VJQ0FnSURVeXBTcjZBRRAB,"I come here a few times a year and just spend a lot of money and buy a big pile of clothes to wear it work. Versatile, easy to take care of, and always look good. They typically have really good sales here and I can always get my money's …",5,2019,Oregon_Hillsboro_Streets Tanasbourne.csv
8,ChZDSUhNMG9nS0VJQ0FnSURRcnZ2d2ZBEAE,"The BEST customer service.

My husband and I went into the Banana Republic in Tanasbourne and were ready to …",5,2018,Oregon_Hillsboro_Streets Tanasbourne.csv
9,ChdDSUhNMG9nS0VJQ0FnSUNJb3NtN3NBRRAB,"Typically the staff here are great, but one rep in particular really soured my experience on this day. …",2,2019,Oregon_Hillsboro_Streets Tanasbourne.csv
0,ChdDSUhNMG9nS0VJQ0FnSURSaXAycHNnRRAB,"I felt like this was a custom high end British or French custom shop.  You want first rate service? GO HERE!!!!
My son wanted a custom color for a shirt and the dude looked till we got it. …",5,2023,Oregon_Portland_CASCADE STATION.csv
1,ChZDSUhNMG9nS0VJQ0FnSUNwbV9hc2NBEAE,I am a huge BR fan but lately this location stock is awful and the sales people are snotty and very rude.,3,2023,Oregon_Portland_CASCADE STATION.csv
2,ChdDSUhNMG9nS0VJQ0FnSUNabnJUSmp3RRAB,Has become my favorite place to buy clothes.,5,2023,Oregon_Portland_CASCADE STATION.csv
3,ChdDSUhNMG9nS0VJQ0FnSUNPd2JfcnpRRRAB,Went to return something 2 days past their return policy (30 days) and they refused to help me at all.  I told them I just needed a smaller size. I had ordered online due to not having the time to shop whit their current hours. They close …,2,2022,Oregon_Portland_CASCADE STATION.csv
4,ChZDSUhNMG9nS0VJQ0FnSUR1akpUOGZREAE,"Great selection, good sales and really good service from the store manager.  I came in at closing with a return, but there was an issue. The store manager stayed late to help me call the returns center and resolve the issue. I really appreciated this above and beyond service.",5,2022,Oregon_Portland_CASCADE STATION.csv
5,ChZDSUhNMG9nS0VJQ0FnSUNldXRtTWZnEAE,"Solid 3 1/2 stars     Nice selection, neatly displayed.  Pleasant employees. Glad I stopped by - a refreshing shopping experience compared to Nordstrom Rack in the strip.",3,2022,Oregon_Portland_CASCADE STATION.csv
6,ChdDSUhNMG9nS0VJQ0FnSURCdTZYQTFnRRAB,They left the impossible to remove security tag on my pants.  Now I have to drive back to the store to have it removed.  Didn't have my size in stock for a number of items.  But I did get a 70% discount on one item.  4 stars if it wasn't for the security tag issue.,2,2023,Oregon_Portland_CASCADE STATION.csv
7,ChdDSUhNMG9nS0VJQ0FnSURhbElid3RRRRAB,"The layout of the store is nice. The polos look and feel very good. Wished there were more interesting clothes, many of them were very simple and slightly bland.",4,2021,Oregon_Portland_CASCADE STATION.csv
8,ChZDSUhNMG9nS0VJQ0FnSURLNzhqRlFREAE,"Overpriced, badly-made clothing sold by severely underpaid teenagers that would try harder if they were paid a decent amount. As someone who worked here I can tell you firsthand how low quality the clothing is and how it is all destined for …",1,2021,Oregon_Portland_CASCADE STATION.csv
9,ChdDSUhNMG9nS0VJQ0FnSUNaMGMtVHdBRRAB,Dressed to the 9!!! The clearance rack was solid!!!,5,2023,Oregon_Portland_CASCADE STATION.csv
0,ChZDSUhNMG9nS0VJQ0FnSURSbHNtYVNnEAE,"Exceptional customer service! Always friendly and helpful, do not listen to the bad reviews on here from difficult consumers.
Do NOT try to return factory items--their system cannot process them no matter …",5,2023,Oregon_Tigard_BRIDGEPORT VILLAGE.csv
1,ChdDSUhNMG9nS0VJQ0FnSURSdE96QXp3RRAB,"I returned two pants during my recent visit, one without a tag and the other marked as a final sale. The gentleman at the counter was very understanding, and the manager approved a refund for both items. Their service was exceptional, and I would rate it 5 stars.",5,2023,Oregon_Tigard_BRIDGEPORT VILLAGE.csv
2,ChZDSUhNMG9nS0VJQ0FnSUNoNU83VFhREAE,"I had a complicated return that I was dreading to handle, but I was pleasantly surprised by the customer service I received at Banana Republic. Unlike the negative reviews I had read, the staff was courteous, helpful and had a level of …",5,2023,Oregon_Tigard_BRIDGEPORT VILLAGE.csv
3,ChdDSUhNMG9nS0VJQ0FnSURVdVB1NWdRRRAB,It's your basic Banana Republic store employees are very nice and knowledgeable the store is well taken care of the dressing rooms were nice and clean not a bunch of clothes laying on the floor like a lot of the stores,4,2019,Oregon_Tigard_BRIDGEPORT VILLAGE.csv
4,ChdDSUhNMG9nS0VJQ0FnSUMtNXFfZnhRRRAB,Worst customer service experience ever! BR is the ugly step sibling of Nordy and Sax with the customer service of Walmart. Order online and receive damaged items then prepare to be treated like a criminal and given a 1-800 number that will …,1,2023,Oregon_Tigard_BRIDGEPORT VILLAGE.csv
5,ChdDSUhNMG9nS0VJQ0FnSURveDQzdXRBRRAB,"Customer service disrespectful. Unfortunate because I want to like this store but I simply can't becase I'm treated like a dog here. When I tried using two coupons and cashier couldnt run them, we went through a whole complicated process of …",1,2019,Oregon_Tigard_BRIDGEPORT VILLAGE.csv
6,ChZDSUhNMG9nS0VJQ0FnSUN3ci15UlpnEAE,"I like the style, but sadly you cant expect an ounce of customer service. I'd rather spend at J Crew. Same style.  I just know not to expect anything - even IF tags are attached. Glorified GAP basically.",2,2014,Oregon_Tigard_BRIDGEPORT VILLAGE.csv
7,ChdDSUhNMG9nS0VJQ0FnSUNRdF9hLXJRRRAB,The employees here have always been very attentive and helpful.  The clothing is good quality and lasts for a long time - I have dress pants that I wear constantly and they still look great even 2 years later.,5,2016,Oregon_Tigard_BRIDGEPORT VILLAGE.csv
8,ChZDSUhNMG9nS0VJQ0FnSURBcDktaldnEAE,"I went in to return shorts I bought online, and I had no troubles. I was greeted by several employees who were friendly. The store was clean, appealing and well stocked.",5,2017,Oregon_Tigard_BRIDGEPORT VILLAGE.csv
9,ChdDSUhNMG9nS0VJQ0FnSURzcE1Iazh3RRAB,"Small store, but everyone is always kind and store is never messy. BR products are worth the price as they’ll last you a lifetime.",5,2020,Oregon_Tigard_BRIDGEPORT VILLAGE.csv
0,ChZDSUhNMG9nS0VJQ0FnSUNKbE9LaFR3EAE,The store was clean and organized but there was hardly any merchandise. Very disappointed in their selection or lack there of.,3,2023,Pennsylvania_Center Valley_Shops@Saucon Valley.csv
1,ChZDSUhNMG9nS0VJQ0FnSUN4XzVMT2FREAE,"I didn't purchase anything, was there with a friend. Staff was nice and supportive.",5,2023,Pennsylvania_Center Valley_Shops@Saucon Valley.csv
2,ChZDSUhNMG9nS0VJQ0FnSUR4bHVLTFBnEAE,I may or may not shop here 😂 Folks in here always available to help! …,5,2023,Pennsylvania_Center Valley_Shops@Saucon Valley.csv
3,ChdDSUhNMG9nS0VJQ0FnSUNSelBldnV3RRAB,My favorite place to shop for clothing! Half my closet is Banana Republic! 1000% recommend!,5,2023,Pennsylvania_Center Valley_Shops@Saucon Valley.csv
4,ChdDSUhNMG9nS0VJQ0FnSURodS1EenBnRRAB,"Sale rep Heidi was fantastic, attentive, polite and knowledgeable",5,2023,Pennsylvania_Center Valley_Shops@Saucon Valley.csv
5,ChdDSUhNMG9nS0VJQ0FnSURvaUxDaWhBRRAB,"This review is about the credit card, not the store.
I applied for this card at the store was supposed to get an extra percentage they never gave me the right amount awas supposed to get a 30 credit for joining …",1,2019,Pennsylvania_Center Valley_Shops@Saucon Valley.csv
6,ChdDSUhNMG9nS0VJQ0FnSUNCLXFEV3JnRRAB,Always a great selection for men's and women's clothing in latest styles.,5,2023,Pennsylvania_Center Valley_Shops@Saucon Valley.csv
7,ChZDSUhNMG9nS0VJQ0FnSURnaHVUdkZREAE,The sales people at this Banna Republic are fantastic! I couldn't have been more impressed with their willingness to help. I will return and would recommend it.,5,2018,Pennsylvania_Center Valley_Shops@Saucon Valley.csv
8,ChdDSUhNMG9nS0VJQ0FnSUN3b0ttLW5BRRAB,"Ugh disgusting attitudes, one lady treated my grandmother poorly, and at the register I simply wanted to exchange a shirt and the lady behind the counter was mad about it, I even tried to appologize and she treated me like I had done something wrong. Highly dissapointed by the service here.",1,2018,Pennsylvania_Center Valley_Shops@Saucon Valley.csv
9,ChZDSUhNMG9nS0VJQ0FnSURvcEpHZVNnEAE,Great sales going on now! I made several purchases. All were great deals on exceptional merchandise.,5,2019,Pennsylvania_Center Valley_Shops@Saucon Valley.csv
0,ChdDSUhNMG9nS0VJQ0FnSURaME1LTHp3RRAB,"Nova is the best! I ordered pants online and when they arrived, found out they didn’t fit correctly. I made the mistake of not emailing to return immediately and by the time I got around to it, my return window had closed. I reached out to …",5,2023,Pennsylvania_Exton_MAIN ST AT EXTON.csv
1,ChdDSUhNMG9nS0VJQ0FnSUNadUtUdTRnRRAB,"Just like regular  Banana Republic, but half the price!",4,2023,Pennsylvania_Exton_MAIN ST AT EXTON.csv
2,ChZDSUhNMG9nS0VJQ0FnSUNSel9pT1h3EAE,Very helpful staff and you find your stuff easily.,5,2023,Pennsylvania_Exton_MAIN ST AT EXTON.csv
3,ChZDSUhNMG9nS0VJQ0FnSUQwdnRUS1pnEAE,"This store is great! They run steep promotions, staples like tees and tanks are super cheap! Quality is better than expected for it being the “factory store.” Staff is good too. I’ll be coming here in the future!",5,2020,Pennsylvania_Exton_MAIN ST AT EXTON.csv
4,ChdDSUhNMG9nS0VJQ0FnSUNpaHJtNGp3RRAB,Polite staff. Love 50% off clearance! Of course didnt buy off clearance but they had just what I was looking for my fall family photo color pallete,4,2021,Pennsylvania_Exton_MAIN ST AT EXTON.csv
5,ChZDSUhNMG9nS0VJQ0FnSUNPeTg3ak5BEAE,"Great Clothes, Great Prices and staff super helpful and friendly.",5,2022,Pennsylvania_Exton_MAIN ST AT EXTON.csv
6,ChdDSUhNMG9nS0VJQ0FnSUNtaXFTTzJBRRAB,Great for apparels. Slightly higher in price but the quality is great too.,5,2022,Pennsylvania_Exton_MAIN ST AT EXTON.csv
7,ChZDSUhNMG9nS0VJQ0FnSURDdnRiNUhREAE,It's a nice store to shop in! I love their styles.,5,2020,Pennsylvania_Exton_MAIN ST AT EXTON.csv
8,ChdDSUhNMG9nS0VJQ0FnSUNHNy1HX2hRRRAB,"Staff helpful and friendly, great finds!",5,2022,Pennsylvania_Exton_MAIN ST AT EXTON.csv
9,ChdDSUhNMG9nS0VJQ0FnSUNDM0xPSW13RRAB,"It's a nice Store, i enjoyed shopping there.",5,2020,Pennsylvania_Exton_MAIN ST AT EXTON.csv
0,ChZDSUhNMG9nS0VJQ0FnSURXekt6RGZBEAE,"They had great prices when I was there. Everything was 50% off which made the prices seem very reasonable (ie, it felt like an actual outlet store unlike some outlet stores). Staff was friendly as well",5,2022,Pennsylvania_Grove City_GROVE CITY PREMIUM.csv
1,ChZDSUhNMG9nS0VJQ0FnSUN3M3JMSUpREAE,Fantastic store had EVERYTHING we were looking for the business women. Sales staff was helpful & so nice. Shipped directly for the sizes they didn't have in stock. …,5,2018,Pennsylvania_Grove City_GROVE CITY PREMIUM.csv
2,ChdDSUhNMG9nS0VJQ0FnSURDamJiczFBRRAB,"I recently purchased a pair of stretch jeans from this store.  Upon pulling the jeans up/adjusting them, the fabric literally ripped!  I have never had this happen with any jeans in my life.  The jeans fit great, so I threw the receipt …",1,2021,Pennsylvania_Grove City_GROVE CITY PREMIUM.csv
3,ChZDSUhNMG9nS0VJQ0FnSURRa3J1Y2FREAE,"This it's an outlet, so the prices are better than most BR stores- even then, my wife found a great deal on a pair of jeans: just $17! It would be a 5 star review, but the checkout employee neglected to remove the security device. We live 2 …",4,2018,Pennsylvania_Grove City_GROVE CITY PREMIUM.csv
4,ChdDSUhNMG9nS0VJQ0FnSURXN2JiVi1RRRAB,Found some good clothes... the employees were nice and helpful. The store looked tidy. I will be back!,5,2022,Pennsylvania_Grove City_GROVE CITY PREMIUM.csv
5,ChdDSUhNMG9nS0VJQ0FnSUNRMXBXUDV3RRAB,this company has not yet embraced being inclusive of all body types. the teens working there will tell you they only get two size 14s of each item and oh no they didn't get a new shipment today and sorry they don't have any,1,2018,Pennsylvania_Grove City_GROVE CITY PREMIUM.csv
6,ChZDSUhNMG9nS0VJQ0FnSURBcFp2OGZREAE,We were from out of town for a wedding and forgot our dress cloths. Angela was incredibly helpful and we came out with a great deal!,5,2017,Pennsylvania_Grove City_GROVE CITY PREMIUM.csv
7,ChZDSUhNMG9nS0VJQ0FnSURPdHVqUE1REAE,Terrible selection. Employees were kinda rude.,1,2022,Pennsylvania_Grove City_GROVE CITY PREMIUM.csv
8,ChZDSUhNMG9nS0VJQ0FnSURLcmFHdU9REAE,Always find a great deal everytime I go here!,5,2021,Pennsylvania_Grove City_GROVE CITY PREMIUM.csv
9,ChZDSUhNMG9nS0VJQ0FnSUQwb3FyN0xnEAE,Very courteous staff. They showed their full energy levels even in the closing hour.,4,2020,Pennsylvania_Grove City_GROVE CITY PREMIUM.csv
0,ChdDSUhNMG9nS0VJQ0FnSURwczRhS21nRRAB,"I did not purchase at this location, I purchased 4 items online at BF's website and my items *possibly* originated from this location. It was all great! I visit BR stores a couple times a year and they are look good but are expensive. BR …",5,2023,Pennsylvania_Hershey_TANGER OUT @ HERSHEY.csv
